id;created_at
"1008390299";"2016-09-23 00:00:00"
"1008390370";"2016-09-23 00:00:00"
"1008400197";"2016-09-23 00:00:00"
"1008400278";"2016-09-23 00:00:00"
"1008410150";"2017-10-09 18:09:37"
"1008410231";"2017-10-09 18:21:29"
"1008420112";"2016-09-23 00:00:00"
"1008420201";"2017-03-07 00:00:00"
"1008430185";"2016-09-23 00:00:00"
"1008430266";"2016-09-23 00:00:00"
"1008430347";"2016-09-23 00:00:00"
"1008440148";"2016-09-23 00:00:00"
"1008450119";"2016-09-23 00:00:00"
"1008460173";"2016-09-23 00:00:00"
"1008470136";"2016-09-23 00:00:00"
"1008470217";"2016-09-23 00:00:00"
"1008480107";"2016-09-23 00:00:00"
"1008490161";"2016-09-23 00:00:00"
"1008500141";"2016-09-23 00:00:00"
"1008510111";"2016-09-23 00:00:00"
"1008520176";"2016-09-23 00:00:00"
"1008530139";"2016-09-23 00:00:00"
"1008540100";"2016-09-23 00:00:00"
"1008540282";"2016-09-23 00:00:00"
"1008540363";"2017-03-13 00:00:00"
"1008540444";"2017-03-13 00:00:00"
"1008550164";"2016-09-23 00:00:00"
"1008550245";"2016-09-23 00:00:00"
"1008560127";"2016-09-23 00:00:00"
"1008570190";"2016-09-23 00:00:00"
"1008580152";"2016-09-23 00:00:00"
"1008590115";"2016-09-23 00:00:00"
"1008590204";"2016-09-23 00:00:00"
"1008600102";"2016-09-23 00:00:00"
"1008600285";"2016-09-23 00:00:00"
"1008610167";"2016-09-23 00:00:00"
"1008620120";"2016-09-23 00:00:00"
"1008630192";"2016-09-23 00:00:00"
"1008630273";"2016-09-23 00:00:00"
"1008630354";"2016-09-23 00:00:00"
"1008630435";"2016-09-23 00:00:00"
"1008630516";"2016-09-27 00:00:00"
"1008640155";"2016-09-23 00:00:00"
"1008640236";"2016-09-23 00:00:00"
"1008640317";"2016-10-27 00:00:00"
"1008650118";"2016-09-23 00:00:00"
"1008660181";"2016-09-23 00:00:00"
"1008670143";"2016-09-23 00:00:00"
"1008670224";"2016-09-28 00:00:00"
"1008680114";"2016-09-23 00:00:00"
"1008690179";"2016-09-23 00:00:00"
"1008690250";"2016-09-23 00:00:00"
"1008690331";"2017-10-17 14:47:11"
"1008700158";"2016-09-23 00:00:00"
"1008710111";"2016-09-23 00:00:00"
"1008720183";"2016-09-23 00:00:00"
"1008730146";"2016-09-23 00:00:00"
"1008740117";"2016-09-23 00:00:00"
"1008750171";"2016-09-24 00:00:00"
"1008760134";"2016-09-24 00:00:00"
"1008770105";"2016-09-24 00:00:00"
"1008770288";"2016-09-24 00:00:00"
"1008770369";"2016-09-24 00:00:00"
"1008780160";"2016-09-24 00:00:00"
"1008790122";"2016-09-24 00:00:00"
"1008800110";"2016-09-24 00:00:00"
"1008810174";"2016-09-24 00:00:00"
"1008810255";"2017-07-12 00:00:00"
"1008820137";"2016-09-24 00:00:00"
"1008830108";"2016-09-24 00:00:00"
"1008840162";"2016-09-24 00:00:00"
"1008850125";"2016-09-24 00:00:00"
"1008860198";"2016-09-24 00:00:00"
"1008870151";"2016-09-24 00:00:00"
"1008880113";"2016-09-24 00:00:00"
"1008890186";"2016-09-24 00:00:00"
"1008900165";"2016-09-24 00:00:00"
"1008910128";"2016-09-24 00:00:00"
"1008910217";"2016-09-24 00:00:00"
"1008920191";"2016-09-24 00:00:00"
"1008930153";"2016-09-24 00:00:00"
"1008940116";"2016-09-24 00:00:00"
"1008950189";"2016-09-24 00:00:00"
"1008960141";"2016-09-24 00:00:00"
"1008970112";"2017-10-19 12:37:47"
"1008980177";"2016-09-24 00:00:00"
"1008990130";"2016-09-24 00:00:00"
"1009000117";"2016-09-24 00:00:00"
"1009010180";"2016-09-24 00:00:00"
"1009020142";"2016-09-24 00:00:00"
"1009030113";"2016-09-24 00:00:00"
"1009040178";"2016-09-24 00:00:00"
"1009050131";"2017-10-31 10:45:54"
"1009050211";"2017-10-31 10:28:40"
"1009060101";"2016-09-24 00:00:00"
"1009070166";"2016-09-24 00:00:00"
"1009090191";"2016-09-24 00:00:00"
"1009100171";"2016-09-24 00:00:00"
"1009110133";"2016-09-24 00:00:00"
"1009110214";"2016-09-24 00:00:00"
"1009110303";"2017-03-06 00:00:00"
"1009120104";"2016-09-24 00:00:00"
"1009120287";"2017-03-06 00:00:00"
"1009130169";"2016-09-24 00:00:00"
"1009130240";"2016-09-24 00:00:00"
"1009130321";"2016-09-24 00:00:00"
"1009130410";"2016-09-24 00:00:00"
"1009150194";"2016-09-24 00:00:00"
"1009160157";"2016-09-24 00:00:00"
"1009180182";"2016-09-24 00:00:00"
"1009180263";"2016-09-24 00:00:00"
"1009180344";"2016-09-24 00:00:00"
"1009180425";"2016-09-24 00:00:00"
